Project;Package;Class;Method;Version;LOC;Statement;Cyclomatic;Cognitive;MethodHistories;AddedLines;MaxAddedLines;AvgAddedLines;DeletedLines;MaxDeletedLines;AvgDeletedLines;Churn;MaxChurn;AvgChurn;BranchPoints;NestingDepth;ParametersCount;Buggy
BOOKKEEPER;org.apache.bookkeeper.meta;LedgerRangeIterator;hasNext;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;LedgerRangeIterator;hasNext;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.hedwig.admin.console;ConsumeToCmd;runCmd;4.1.0;11;10;3;2;2;15;15;7,50;0;0;0,00;15;15;7,50;2;3;1;true
BOOKKEEPER;org.apache.hedwig.admin.console;ConsumeToCmd;runCmd;4.1.1;11;10;3;2;7;0;0;0,00;0;0;0,00;0;0;0,00;2;3;1;false
BOOKKEEPER;org.apache.hedwig.admin.console;ConsumeToCmd;runCmd;4.2.0;11;10;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;3;1;true
BOOKKEEPER;org.apache.hedwig.admin.console;ConsumeToCmd;runCmd;4.2.1;11;10;3;2;2;0;0;0,00;0;0;0,00;0;0;0,00;2;3;1;true
BOOKKEEPER;org.apache.hedwig.protocol;SubscriptionPreferences;getOptions;4.1.1;1;1;1;0;10;2;2;0,20;0;0;0,00;2;2;0,20;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;SubscriptionPreferences;getOptions;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;SubscriptionPreferences;getOptions;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.admin.console;ShowCmd;runCmd;4.1.0;18;16;6;7;2;24;24;12,00;0;0;0,00;24;24;12,00;5;6;1;true
BOOKKEEPER;org.apache.hedwig.admin.console;ShowCmd;runCmd;4.1.1;18;16;6;7;7;0;0;0,00;0;0;0,00;0;0;0,00;5;6;1;false
BOOKKEEPER;org.apache.hedwig.admin.console;ShowCmd;runCmd;4.2.0;18;16;6;7;0;0;0;0,00;0;0;0,00;0;0;0,00;5;6;1;true
BOOKKEEPER;org.apache.hedwig.admin.console;ShowCmd;runCmd;4.2.1;18;16;6;7;2;0;0;0,00;0;0;0,00;0;0;0,00;5;6;1;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearValue;4.1.1;4;4;1;0;1;5;5;5,00;0;0;0,00;5;5;5,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearValue;4.2.0;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearValue;4.2.1;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.meta;FlatLedgerManager;next;4.1.1;9;8;3;2;1;14;14;14,00;9;9;9,00;23;23;23,00;2;3;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;FlatLedgerManager;next;4.2.0;9;8;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;3;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;FlatLedgerManager;next;4.2.1;9;8;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;3;0;true
BOOKKEEPER;org.apache.hedwig.protocol;ConsumeRequest;initFields;4.0.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;ConsumeRequest;initFields;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;ConsumeRequest;initFields;4.1.1;2;2;1;0;14;1;1;0,07;1;1;0,07;2;2;0,14;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;ConsumeRequest;initFields;4.2.0;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;ConsumeRequest;initFields;4.2.1;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;RegionSpecificSeqId;newBuilder;4.0.0;1;1;1;0;2;2;2;2,00;0;0;0,00;2;2;2,00;0;1;1;false
BOOKKEEPER;org.apache.hedwig.protocol;RegionSpecificSeqId;newBuilder;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.hedwig.protocol;RegionSpecificSeqId;newBuilder;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.hedwig.protocol;RegionSpecificSeqId;newBuilder;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;true
BOOKKEEPER;org.apache.hedwig.protocol;RegionSpecificSeqId;newBuilder;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;true
BOOKKEEPER;org.apache.bookkeeper.proto;Builder;setLedgerDirs;4.1.1;3;3;1;0;5;12;12;3,00;0;0;0,00;12;12;3,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.proto;Builder;setLedgerDirs;4.2.0;3;3;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.proto;Builder;setLedgerDirs;4.2.1;3;3;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.meta;ActiveLedgerManager;containsActiveLedger;4.1.1;0;0;0;0;2;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;SyncResult;getResult;4.1.1;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;SyncResult;getResult;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;SyncResult;getResult;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.netty;NetUtils;options2Preferences;4.1.1;10;10;6;5;3;29;21;9,67;3;3;1,00;32;21;10,67;5;3;1;false
BOOKKEEPER;org.apache.hedwig.client.netty;NetUtils;options2Preferences;4.2.0;10;10;6;5;0;0;0;0,00;0;0;0,00;0;0;0,00;5;3;1;true
BOOKKEEPER;org.apache.hedwig.client.netty;NetUtils;options2Preferences;4.2.1;10;10;6;5;0;0;0;0,00;0;0;0,00;0;0;0,00;5;3;1;true
BOOKKEEPER;org.apache.hedwig.server.common;ServerConfiguration;getReadAheadEnabled;4.0.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.common;ServerConfiguration;getReadAheadEnabled;4.1.0;1;1;2;1;1;3;3;3,00;1;1;1,00;4;4;4,00;1;1;0;false
BOOKKEEPER;org.apache.hedwig.server.common;ServerConfiguration;getReadAheadEnabled;4.1.1;1;1;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;1;0;false
BOOKKEEPER;org.apache.hedwig.server.common;ServerConfiguration;getReadAheadEnabled;4.2.0;1;1;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;1;0;true
BOOKKEEPER;org.apache.hedwig.server.common;ServerConfiguration;getReadAheadEnabled;4.2.1;1;1;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;1;0;true
BOOKKEEPER;org.apache.hedwig.client.netty;HedwigClientImpl;getSubscriber;4.0.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.netty;HedwigClientImpl;getSubscriber;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.netty;HedwigClientImpl;getSubscriber;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.netty;HedwigClientImpl;getSubscriber;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.client.netty;HedwigClientImpl;getSubscriber;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.bookie;GarbageCollectorThread;extractMetaFromEntryLog;4.1.0;5;5;1;0;2;19;15;9,50;6;6;3,00;25;15;12,50;0;1;2;false
BOOKKEEPER;org.apache.bookkeeper.bookie;GarbageCollectorThread;extractMetaFromEntryLog;4.1.1;5;5;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.bookkeeper.bookie;GarbageCollectorThread;extractMetaFromEntryLog;4.2.0;5;5;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.bookkeeper.bookie;GarbageCollectorThread;extractMetaFromEntryLog;4.2.1;5;5;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.protocol;PublishRequest;getDescriptor;4.0.0;1;1;1;0;2;6;3;3,00;3;3;1,50;9;6;4,50;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PublishRequest;getDescriptor;4.1.0;1;1;1;0;1;3;3;3,00;3;3;3,00;6;6;6,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PublishRequest;getDescriptor;4.1.1;1;1;1;0;14;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;PublishRequest;getDescriptor;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PublishRequest;getDescriptor;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.filter;ServerMessageFilter;initialize;4.1.1;0;0;1;0;1;1;1;1,00;0;0;0,00;1;1;1,00;0;0;1;false
BOOKKEEPER;org.apache.hedwig.filter;ServerMessageFilter;initialize;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;true
BOOKKEEPER;org.apache.hedwig.filter;ServerMessageFilter;initialize;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;true
BOOKKEEPER;org.apache.hedwig.protocol;Entry;internalGetFieldAccessorTable;4.1.1;1;1;1;0;10;3;3;0,30;0;0;0,00;3;3;0,30;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Entry;internalGetFieldAccessorTable;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Entry;internalGetFieldAccessorTable;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.admin;HedwigAdmin;refreshLastLedgerRange;4.1.0;4;4;1;0;1;7;7;7,00;0;0;0,00;7;7;7,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.admin;HedwigAdmin;refreshLastLedgerRange;4.1.1;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.admin;HedwigAdmin;refreshLastLedgerRange;4.2.0;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.admin;HedwigAdmin;refreshLastLedgerRange;4.2.1;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.server.meta;MsSubscriptionDataManagerImpl;updateSubscriptionData;4.1.1;18;14;5;8;1;38;38;38,00;0;0;0,00;38;38;38,00;4;7;6;false
BOOKKEEPER;org.apache.hedwig.server.meta;MsSubscriptionDataManagerImpl;updateSubscriptionData;4.2.0;18;14;5;8;0;0;0;0,00;0;0;0,00;0;0;0,00;4;7;6;true
BOOKKEEPER;org.apache.hedwig.server.meta;MsSubscriptionDataManagerImpl;updateSubscriptionData;4.2.1;18;14;5;8;0;0;0;0,00;0;0;0,00;0;0;0,00;4;7;6;true
BOOKKEEPER;org.apache.bookkeeper.client;BookKeeper;safeRun;4.1.0;7;5;3;2;1;12;12;12,00;0;0;0,00;12;12;12,00;2;5;0;false
BOOKKEEPER;org.apache.bookkeeper.client;BookKeeper;safeRun;4.1.1;7;5;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;5;0;false
BOOKKEEPER;org.apache.bookkeeper.client;BookKeeper;safeRun;4.2.0;7;5;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;5;0;false
BOOKKEEPER;org.apache.bookkeeper.client;BookKeeper;safeRun;4.2.1;7;5;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;5;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LedgerCache;getLastEntry;4.0.0;13;13;5;9;4;43;21;14,33;13;13;4,33;56;34;18,67;4;9;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LedgerCache;getLastEntry;4.1.0;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;false
BOOKKEEPER;org.apache.hedwig.jms;LRUCacheSet;isEmpty;4.2.1;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.proto;BookieServer;registerJMX;4.1.0;7;6;2;1;1;10;10;10,00;0;0;0,00;10;10;10,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;BookieServer;registerJMX;4.1.1;7;6;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;BookieServer;registerJMX;4.2.0;7;6;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;BookieServer;registerJMX;4.2.1;7;6;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.client;DistributionSchedule;hasEntry;4.1.1;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;2;false
BOOKKEEPER;org.apache.bookkeeper.client;DistributionSchedule;hasEntry;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;2;false
BOOKKEEPER;org.apache.bookkeeper.client;DistributionSchedule;hasEntry;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;2;false
BOOKKEEPER;org.apache.hedwig.client.netty.impl;ActiveSubscriber;consume;4.1.1;10;7;3;2;1;25;25;25,00;0;0;0,00;25;25;25,00;2;5;1;false
BOOKKEEPER;org.apache.hedwig.client.netty.impl;ActiveSubscriber;consume;4.2.0;10;7;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;5;1;true
BOOKKEEPER;org.apache.hedwig.client.netty.impl;ActiveSubscriber;consume;4.2.1;10;7;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;5;1;true
BOOKKEEPER;org.apache.hedwig.protocol;HubInfoData;getCzxid;4.1.1;1;1;1;0;11;2;2;0,18;2;2;0,18;4;2;0,36;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;HubInfoData;getCzxid;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;HubInfoData;getCzxid;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;MessageSeqId;getDefaultInstanceForType;4.0.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;MessageSeqId;getDefaultInstanceForType;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;MessageSeqId;getDefaultInstanceForType;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;MessageSeqId;getDefaultInstanceForType;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;MessageSeqId;getDefaultInstanceForType;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.meta;ZkLedgerUnderreplicationManager;getLedgerToRereplicate;4.1.1;19;15;10;11;4;34;27;8,50;2;1;0,50;36;27;9,00;9;9;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;ZkLedgerUnderreplicationManager;getLedgerToRereplicate;4.2.0;19;15;10;11;0;0;0;0,00;0;0;0,00;0;0;0,00;9;9;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;ZkLedgerUnderreplicationManager;getLedgerToRereplicate;4.2.1;19;15;10;11;0;0;0;0,00;0;0;0,00;0;0;0,00;9;9;0;false
BOOKKEEPER;org.apache.bookkeeper.util;HardLinkCommandGetter;getMaxAllowedCmdArgLength;4.1.0;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.util;HardLinkCommandGetter;getMaxAllowedCmdArgLength;4.1.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.util;HardLinkCommandGetter;getMaxAllowedCmdArgLength;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.util;HardLinkCommandGetter;getMaxAllowedCmdArgLength;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.client;ReadLastConfirmedOp;initiateWithFencing;4.1.0;2;2;2;1;2;7;5;3,50;3;3;1,50;10;8;5,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.client;ReadLastConfirmedOp;initiateWithFencing;4.1.1;2;2;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.client;ReadLastConfirmedOp;initiateWithFencing;4.2.0;2;2;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.client;ReadLastConfirmedOp;initiateWithFencing;4.2.1;2;2;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LedgerCacheBean;getNumCleanLedgers;4.1.0;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LedgerCacheBean;getNumCleanLedgers;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LedgerCacheBean;getNumCleanLedgers;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LedgerCacheBean;getNumCleanLedgers;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.jms.selector;ValueComparisonFunction;toString;4.2.1;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;SubscriptionData;isInitialized;4.1.1;9;9;4;4;10;12;12;1,20;0;0;0,00;12;12;1,20;3;5;0;false
BOOKKEEPER;org.apache.hedwig.protocol;SubscriptionData;isInitialized;4.2.0;9;9;4;4;0;0;0;0,00;0;0;0,00;0;0;0,00;3;5;0;true
BOOKKEEPER;org.apache.hedwig.protocol;SubscriptionData;isInitialized;4.2.1;9;9;4;4;0;0;0;0,00;0;0;0,00;0;0;0,00;3;5;0;true
BOOKKEEPER;org.apache.hedwig.server.handlers;SubChannelDisconnectedListener;onSubChannelDisconnected;4.1.1;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;false
BOOKKEEPER;org.apache.hedwig.server.handlers;SubChannelDisconnectedListener;onSubChannelDisconnected;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;true
BOOKKEEPER;org.apache.hedwig.server.handlers;SubChannelDisconnectedListener;onSubChannelDisconnected;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;1;true
BOOKKEEPER;org.apache.hedwig.jms;SessionImpl;enqueuePublishWithinTransaction;4.2.1;3;3;1;0;1;5;5;5,00;0;0;0,00;5;5;5,00;0;3;3;true
BOOKKEEPER;org.apache.hedwig.server.netty;ServerStats;incrementMessagesDelivered;4.1.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.netty;ServerStats;incrementMessagesDelivered;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.netty;ServerStats;incrementMessagesDelivered;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.netty;ServerStats;incrementMessagesDelivered;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.metastore;MSException;get;4.1.1;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.metastore;MSException;get;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.metastore;MSException;get;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.hedwig.server.proxy;ChannelTracker;getChannel;4.0.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.server.proxy;ChannelTracker;getChannel;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.server.proxy;ChannelTracker;getChannel;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.server.proxy;ChannelTracker;getChannel;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;true
BOOKKEEPER;org.apache.hedwig.server.proxy;ChannelTracker;getChannel;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;true
BOOKKEEPER;org.apache.bookkeeper.tools;BookKeeperTools;getAvailableBookies;4.0.0;0;0;0;0;3;62;31;31,00;21;21;10,50;83;52;41,50;0;0;0;false
BOOKKEEPER;org.apache.hedwig.client.api;MessageHandler;deliver;4.0.0;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;5;false
BOOKKEEPER;org.apache.hedwig.client.api;MessageHandler;deliver;4.1.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;5;false
BOOKKEEPER;org.apache.hedwig.client.api;MessageHandler;deliver;4.1.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;5;false
BOOKKEEPER;org.apache.hedwig.client.api;MessageHandler;deliver;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;5;true
BOOKKEEPER;org.apache.hedwig.client.api;MessageHandler;deliver;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;5;true
BOOKKEEPER;org.apache.hedwig.protocol;ConsumeRequest;toBuilder;4.0.0;1;1;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;ConsumeRequest;toBuilder;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;ConsumeRequest;toBuilder;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;ConsumeRequest;toBuilder;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;ConsumeRequest;toBuilder;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.jms.message;BytesMessageImpl;reset;4.2.1;10;9;3;2;1;12;12;12,00;0;0;0,00;12;12;12,00;2;3;0;true
BOOKKEEPER;org.apache.bookkeeper.util;OrderedSafeExecutor;submitOrdered;4.0.0;0;0;0;0;3;4;2;2,00;1;1;0,50;5;3;2,50;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.util;OrderedSafeExecutor;submitOrdered;4.1.0;0;0;0;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.util;OrderedSafeExecutor;submitOrdered;4.1.1;0;0;0;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.util;OrderedSafeExecutor;submitOrdered;4.2.0;0;0;0;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.util;OrderedSafeExecutor;submitOrdered;4.2.1;0;0;0;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;Segment;toBuilder;4.1.1;1;1;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;Segment;toBuilder;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;Segment;toBuilder;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequest;getStopDeliveryRequestOrBuilder;4.1.1;1;1;1;0;14;2;2;0,14;2;2;0,14;4;4;0,29;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequest;getStopDeliveryRequestOrBuilder;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequest;getStopDeliveryRequestOrBuilder;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.server.persistence;ReadAheadCache;collectCacheEntriesAtTimestamp;4.1.1;10;6;2;1;1;17;17;17,00;3;3;3,00;20;20;20,00;1;3;2;false
